source,raw_path,original_path,original_session,v2_session,capture_session,scene_id,v3_filename,v3_path,image_path,label_path,preview_path,image_type,v3_type,target_classes_present,scenario,object_instance_ids,status,laptop_instances,keyboard_instances,cup_instances,sha256,annotation_source,review_status
P01_user,data/raw/P01/S02/P01_S02_MIX_0014.jpg,data/raw/P01/S02/P01_S02_MIX_0014.jpg,S02,S02,S02,curved_wood_desk,P01_S02_KEY_0002.jpg,data/v3/user/images/P01/S02/P01_S02_KEY_0002.jpg,data/v3/user/images/P01/S02/P01_S02_KEY_0002.jpg,data/v3/user/labels/P01/S02/P01_S02_KEY_0002.txt,data/v3/user/previews/P01/S02/P01_S02_KEY_0002.jpg,KEY,KEY,keyboard,multi,mouse_wood_01;keyboard_wood_01;headphones_wood_01,included,0,1,0,ce0d1c121a8344e98882128d9ed81b36f8469473d2c0413eb256fe36fda77d0d,V2_geometry_reverified_under_V3_ontology,second_visual_review_approved
P01_user,data/raw/P01/S03/P01_S03_MIX_0006.jpg,data/raw/P01/S03/P01_S03_MIX_0006.jpg,S03,S02,S02,curved_wood_desk,P01_S02_KEY_0003.jpg,data/v3/user/images/P01/S02/P01_S02_KEY_0003.jpg,data/v3/user/images/P01/S02/P01_S02_KEY_0003.jpg,data/v3/user/labels/P01/S02/P01_S02_KEY_0003.txt,data/v3/user/previews/P01/S02/P01_S02_KEY_0003.jpg,KEY,KEY,keyboard,multi,mouse_wood_01;keyboard_wood_01;headphones_wood_01,included,0,1,0,36ac8ea7a3879f3fcf6278d644a3cb5091f8f7f382cb18ecb2c53989e1b4d23b,V2_geometry_reverified_under_V3_ontology,second_visual_review_approved
P01_user,data/raw/P01/S03/P01_S03_MIX_0007.jpg,data/raw/P01/S03/P01_S03_MIX_0007.jpg,S03,S02,S02,curved_wood_desk,P01_S02_KEY_0004.jpg,data/v3/user/images/P01/S02/P01_S02_KEY_0004.jpg,data/v3/user/images/P01/S02/P01_S02_KEY_0004.jpg,data/v3/user/labels/P01/S02/P01_S02_KEY_0004.txt,data/v3/user/previews/P01/S02/P01_S02_KEY_0004.jpg,KEY,KEY,keyboard,multi,mouse_wood_01;keyboard_wood_01,included,0,1,0,82c4c98fb55b34f034ba237254cda7d47a34e94763f550de734123e4eb906f29,V2_geometry_reverified_under_V3_ontology,second_visual_review_approved
P01_user,data/raw/P01/S04/P01_S04_MIX_0003.jpg,data/raw/P01/S04/P01_S04_MIX_0003.jpg,S04,S02,S02,curved_wood_desk,P01_S02_KEY_0005.jpg,data/v3/user/images/P01/S02/P01_S02_KEY_0005.jpg,data/v3/user/images/P01/S02/P01_S02_KEY_0005.jpg,data/v3/user/labels/P01/S02/P01_S02_KEY_0005.txt,data/v3/user/previews/P01/S02/P01_S02_KEY_0005.jpg,KEY,KEY,keyboard,multi,keyboard_wood_01;headphones_wood_01,included,0,1,0,dd0fdd0d434664a1983b458e68db88d485d4ac12dbd4e14912d23c08188198cc,V2_geometry_reverified_under_V3_ontology,second_visual_review_approved
P01_user,data/raw/P01/S02/P01_S02_MIX_0016.jpg,data/raw/P01/S02/P01_S02_MIX_0016.jpg,S02,S02,S02,curved_wood_desk,P01_S02_LAP_0001.jpg,data/v3/user/images/P01/S02/P01_S02_LAP_0001.jpg,data/v3/user/images/P01/S02/P01_S02_LAP_0001.jpg,data/v3/user/labels/P01/S02/P01_S02_LAP_0001.txt,data/v3/user/previews/P01/S02/P01_S02_LAP_0001.jpg,LAP,LAP,laptop,multi,mouse_wood_01;laptop_lenovo_01,included,1,0,0,25291c967db47c24dbeb2500feda67f8d2549e86cfaf67638b90c942ed8d2d4d,V2_geometry_reverified_under_V3_ontology,second_visual_review_approved
P01_user,data/raw/P01/S03/P01_S03_LAP_0013.jpg,data/raw/P01/S03/P01_S03_LAP_0013.jpg,S03,S02,S02,curved_wood_desk,P01_S02_LAP_0002.jpg,data/v3/user/images/P01/S02/P01_S02_LAP_0002.jpg,data/v3/user/images/P01/S02/P01_S02_LAP_0002.jpg,data/v3/user/labels/P01/S02/P01_S02_LAP_0002.txt,data/v3/user/previews/P01/S02/P01_S02_LAP_0002.jpg,LAP,LAP,laptop,basic,laptop_lenovo_01,included,1,0,0,5020efc64127b46272ce9aab22eb522e5ac99e16e3057a05c3f8aa5e62533eba,V2_geometry_reverified_under_V3_ontology,second_visual_review_approved
P01_user,data/raw/P01/S03/P01_S03_LAP_0014.jpg,data/raw/P01/S03/P01_S03_LAP_0014.jpg,S03,S02,S02,curved_wood_desk,P01_S02_LAP_0003.jpg,data/v3/user/images/P01/S02/P01_S02_LAP_0003.jpg,data/v3/user/images/P01/S02/P01_S02_LAP_0003.jpg,data/v3/user/labels/P01/S02/P01_S02_LAP_0003.txt,data/v3/user/previews/P01/S02/P01_S02_LAP_0003.jpg,LAP,LAP,laptop,multi,laptop_lenovo_01;headphones_wood_01,included,1,0,0,f770cc50693c6baae01f1690a23e0f741e1745b80af6b069b00aa6f3b049a280,V2_geometry_reverified_under_V3_ontology,second_visual_review_approved
P01_user,data/raw/P01/S04/P01_S04_MIX_0014.jpg,data/raw/P01/S04/P01_S04_MIX_0014.jpg,S04,S02,S02,curved_wood_desk,P01_S02_LAP_0004.jpg,data/v3/user/images/P01/S02/P01_S02_LAP_0004.jpg,data/v3/user/images/P01/S02/P01_S02_LAP_0004.jpg,data/v3/user/labels/P01/S02/P01_S02_LAP_0004.txt,data/v3/user/previews/P01/S02/P01_S02_LAP_0004.jpg,LAP,LAP,laptop,multi,mouse_wood_01;laptop_lenovo_01;headphones_wood_01,included,1,0,0,d9ba2420c39b24225ade7f53ac80cd72acf298ddb2379d4c95821bd0ea81b92d,V2_geometry_reverified_under_V3_ontology,second_visual_review_approved
P01_user,data/raw/P01/S02/P01_S02_MIX_0017.jpg,data/raw/P01/S02/P01_S02_MIX_0017.jpg,S02,S02,S02,curved_wood_desk,P01_S02_MIX_0001.jpg,data/v3/user/images/P01/S02/P01_S02_MIX_0001.jpg,data/v3/user/images/P01/S02/P01_S02_MIX_0001.jpg,data/v3/user/labels/P01/S02/P01_S02_MIX_0001.txt,data/v3/user/previews/P01/S02/P01_S02_MIX_0001.jpg,MIX,MIX,keyboard;cup,multi,mouse_wood_01;keyboard_wood_01;cup_wood_01,included,0,1,1,2a0c4c5d876d2e3fbbb8a3834bfb5c17c24d82ff012106eaa77b1d996a4e7124,V2_geometry_reverified_under_V3_ontology,second_visual_review_approved
P01_user,data/raw/P01/S03/P01_S03_KEY_0015.jpg,data/raw/P01/S03/P01_S03_KEY_0015.jpg,S03,S02,S02,curved_wood_desk,P01_S02_MIX_0002.jpg,data/v3/user/images/P01/S02/P01_S02_MIX_0002.jpg,data/v3/user/images/P01/S02/P01_S02_MIX_0002.jpg,data/v3/user/labels/P01/S02/P01_S02_MIX_0002.txt,data/v3/user/previews/P01/S02/P01_S02_MIX_0002.jpg,MIX,MIX,laptop;keyboard,multi,keyboard_wood_01;laptop_lenovo_01,included,1,1,0,9ea59df533dfa8e160b4d67fca148bf8adfa6da2f6727ef6667fed219ac19750,V2_geometry_reverified_under_V3_ontology,second_visual_review_approved
P01_user,data/raw/P01/S03/P01_S03_MIX_0008.jpg,data/raw/P01/S03/P01_S03_MIX_0008.jpg,S03,S02,S02,curved_wood_desk,P01_S02_MIX_0003.jpg,data/v3/user/images/P01/S02/P01_S02_MIX_0003.jpg,data/v3/user/images/P01/S02/P01_S02_MIX_0003.jpg,data/v3/user/labels/P01/S02/P01_S02_MIX_0003.txt,data/v3/user/previews/P01/S02/P01_S02_MIX_0003.jpg,MIX,MIX,keyboard;cup,multi,mouse_wood_01;keyboard_wood_01;cup_wood_01,included,0,1,1,7dd5ae0a0e97aa3b3aa176db7dc1fd97723973de69fdb0070dfffceca20a7227,V2_geometry_reverified_under_V3_ontology,second_visual_review_approved
P01_user,data/raw/P01/S03/P01_S03_MIX_0016.jpg,data/raw/P01/S03/P01_S03_MIX_0016.jpg,S03,S02,S02,curved_wood_desk,P01_S02_MIX_0004.jpg,data/v3/user/images/P01/S02/P01_S02_MIX_0004.jpg,data/v3/user/images/P01/S02/P01_S02_MIX_0004.jpg,data/v3/user/labels/P01/S02/P01_S02_MIX_0004.txt,data/v3/user/previews/P01/S02/P01_S02_MIX_0004.jpg,MIX,MIX,laptop;keyboard;cup,multi,mouse_wood_01;keyboard_wood_01;laptop_lenovo_01;cup_wood_01;headphones_wood_01,included,1,1,2,727c7e28b85c5c0df2227131a8de0e80c9646a7c8ae6a3666eacb95ac42964f1,V2_geometry_reverified_under_V3_ontology,second_visual_review_approved
P01_user,data/raw/P01/S03/P01_S03_MIX_0017.jpg,data/raw/P01/S03/P01_S03_MIX_0017.jpg,S03,S02,S02,curved_wood_desk,P01_S02_MIX_0005.jpg,data/v3/user/images/P01/S02/P01_S02_MIX_0005.jpg,data/v3/user/images/P01/S02/P01_S02_MIX_0005.jpg,data/v3/user/labels/P01/S02/P01_S02_MIX_0005.txt,data/v3/user/previews/P01/S02/P01_S02_MIX_0005.jpg,MIX,MIX,laptop;keyboard;cup,multi,mouse_wood_01;keyboard_wood_01;laptop_lenovo_01;cup_wood_01;headphones_wood_01,included,1,1,1,82b5a86302b32dedda10c31f9940c23aff8491a3fdd2af76c52893f204fc6a54,V2_geometry_reverified_under_V3_ontology,second_visual_review_approved
P01_user,data/raw/P01/S03/P01_S03_MIX_0018.jpg,data/raw/P01/S03/P01_S03_MIX_0018.jpg,S03,S02,S02,curved_wood_desk,P01_S02_MIX_0006.jpg,data/v3/user/images/P01/S02/P01_S02_MIX_0006.jpg,data/v3/user/images/P01/S02/P01_S02_MIX_0006.jpg,data/v3/user/labels/P01/S02/P01_S02_MIX_0006.txt,data/v3/user/previews/P01/S02/P01_S02_MIX_0006.jpg,MIX,MIX,laptop;keyboard,multi,mouse_wood_01;keyboard_wood_01;laptop_lenovo_01;headphones_wood_01,included,1,1,0,197c04df4679f12ac83725f193332b362d329cc5ce724895fb4c8e1f5f0edf01,V2_geometry_reverified_under_V3_ontology,second_visual_review_approved
P01_user,data/raw/P01/S04/P01_S04_KEY_0001.jpg,data/raw/P01/S04/P01_S04_KEY_0001.jpg,S04,S02,S02,curved_wood_desk,P01_S02_MIX_0007.jpg,data/v3/user/images/P01/S02/P01_S02_MIX_0007.jpg,data/v3/user/images/P01/S02/P01_S02_MIX_0007.jpg,data/v3/user/labels/P01/S02/P01_S02_MIX_0007.txt,data/v3/user/previews/P01/S02/P01_S02_MIX_0007.jpg,MIX,MIX,laptop;keyboard,multi,keyboard_wood_01;laptop_lenovo_01,included,1,1,0,ff727fd3db35a350aee3c1659939a5ef5c540a3f8ddc0e21bf58f44c503864d6,V2_geometry_reverified_under_V3_ontology,second_visual_review_approved
P01_user,data/raw/P01/S04/P01_S04_MIX_0004.jpg,data/raw/P01/S04/P01_S04_MIX_0004.jpg,S04,S02,S02,curved_wood_desk,P01_S02_MIX_0008.jpg,data/v3/user/images/P01/S02/P01_S02_MIX_0008.jpg,data/v3/user/images/P01/S02/P01_S02_MIX_0008.jpg,data/v3/user/labels/P01/S02/P01_S02_MIX_0008.txt,data/v3/user/previews/P01/S02/P01_S02_MIX_0008.jpg,MIX,MIX,laptop;keyboard;cup,multi,mouse_wood_01;keyboard_wood_01;laptop_lenovo_01;cup_wood_01;headphones_wood_01,included,1,1,1,27327ee9a4a7b49e0d87c913a27173fe163485a9b3279110803b70e14719e499,V2_geometry_reverified_under_V3_ontology,second_visual_review_approved
P01_user,data/raw/P01/S04/P01_S04_MIX_0005.jpg,data/raw/P01/S04/P01_S04_MIX_0005.jpg,S04,S02,S02,curved_wood_desk,P01_S02_MIX_0009.jpg,data/v3/user/images/P01/S02/P01_S02_MIX_0009.jpg,data/v3/user/images/P01/S02/P01_S02_MIX_0009.jpg,data/v3/user/labels/P01/S02/P01_S02_MIX_0009.txt,data/v3/user/previews/P01/S02/P01_S02_MIX_0009.jpg,MIX,MIX,laptop;keyboard;cup,multi,mouse_wood_01;keyboard_wood_01;laptop_lenovo_01;cup_wood_01;headphones_wood_01,included,1,1,1,2885e1e6fa0c5ae4178d50d2c17378de5be73a9e39b429d1240f50ec6aff2d33,V2_geometry_reverified_under_V3_ontology,second_visual_review_approved
P01_user,data/raw/P01/S04/P01_S04_MIX_0007.jpg,data/raw/P01/S04/P01_S04_MIX_0007.jpg,S04,S02,S02,curved_wood_desk,P01_S02_MIX_0010.jpg,data/v3/user/images/P01/S02/P01_S02_MIX_0010.jpg,data/v3/user/images/P01/S02/P01_S02_MIX_0010.jpg,data/v3/user/labels/P01/S02/P01_S02_MIX_0010.txt,data/v3/user/previews/P01/S02/P01_S02_MIX_0010.jpg,MIX,MIX,laptop;cup,multi,mouse_wood_01;laptop_lenovo_01;cup_wood_01,included,1,0,2,c0447e2103192c2589abbe7b5f911741555649e03c9f9b3ad64d3e15d348ac17,V2_geometry_reverified_under_V3_ontology,second_visual_review_approved
P01_user,data/raw/P01/S04/P01_S04_MIX_0008.jpg,data/raw/P01/S04/P01_S04_MIX_0008.jpg,S04,S02,S02,curved_wood_desk,P01_S02_MIX_0011.jpg,data/v3/user/images/P01/S02/P01_S02_MIX_0011.jpg,data/v3/user/images/P01/S02/P01_S02_MIX_0011.jpg,data/v3/user/labels/P01/S02/P01_S02_MIX_0011.txt,data/v3/user/previews/P01/S02/P01_S02_MIX_0011.jpg,MIX,MIX,laptop;cup,multi,mouse_wood_01;laptop_lenovo_01;cup_wood_01,included,1,0,2,dffa056bd26f4f8ec00c401ba80960b132d1e59e012a53800970fcb035ed556b,V2_geometry_reverified_under_V3_ontology,second_visual_review_approved
P01_user,data/raw/P01/S04/P01_S04_MIX_0009.jpg,data/raw/P01/S04/P01_S04_MIX_0009.jpg,S04,S02,S02,curved_wood_desk,P01_S02_MIX_0012.jpg,data/v3/user/images/P01/S02/P01_S02_MIX_0012.jpg,data/v3/user/images/P01/S02/P01_S02_MIX_0012.jpg,data/v3/user/labels/P01/S02/P01_S02_MIX_0012.txt,data/v3/user/previews/P01/S02/P01_S02_MIX_0012.jpg,MIX,MIX,laptop;cup,multi,mouse_wood_01;laptop_lenovo_01;cup_wood_01;headphones_wood_01,included,1,0,1,0bde84b7834e88287a45070255a79c7acf3cf8e9440d705febf3f32052e41c72,V2_geometry_reverified_under_V3_ontology,second_visual_review_approved
P01_user,data/raw/P01/S04/P01_S04_MIX_0010.jpg,data/raw/P01/S04/P01_S04_MIX_0010.jpg,S04,S02,S02,curved_wood_desk,P01_S02_MIX_0013.jpg,data/v3/user/images/P01/S02/P01_S02_MIX_0013.jpg,data/v3/user/images/P01/S02/P01_S02_MIX_0013.jpg,data/v3/user/labels/P01/S02/P01_S02_MIX_0013.txt,data/v3/user/previews/P01/S02/P01_S02_MIX_0013.jpg,MIX,MIX,laptop;keyboard;cup,multi,mouse_wood_01;keyboard_wood_01;laptop_lenovo_01;cup_wood_01,included,1,1,1,df38a526c6d82148aef0a42c72cd73637478d4ffa02590f82ccf0d99d9457396,V2_geometry_reverified_under_V3_ontology,second_visual_review_approved
P01_user,data/raw/P01/S04/P01_S04_MIX_0012.jpg,data/raw/P01/S04/P01_S04_MIX_0012.jpg,S04,S02,S02,curved_wood_desk,P01_S02_MIX_0014.jpg,data/v3/user/images/P01/S02/P01_S02_MIX_0014.jpg,data/v3/user/images/P01/S02/P01_S02_MIX_0014.jpg,data/v3/user/labels/P01/S02/P01_S02_MIX_0014.txt,data/v3/user/previews/P01/S02/P01_S02_MIX_0014.jpg,MIX,MIX,laptop;keyboard,multi,keyboard_wood_01;laptop_lenovo_01,included,1,1,0,da311f89f6b2797c57b95aab4ae3ab84385a795291e4b94e7eefa455e0d9f23d,V2_geometry_reverified_under_V3_ontology,second_visual_review_approved
P01_user,data/raw/P01/S04/P01_S04_MIX_0013.jpg,data/raw/P01/S04/P01_S04_MIX_0013.jpg,S04,S02,S02,curved_wood_desk,P01_S02_MIX_0015.jpg,data/v3/user/images/P01/S02/P01_S02_MIX_0015.jpg,data/v3/user/images/P01/S02/P01_S02_MIX_0015.jpg,data/v3/user/labels/P01/S02/P01_S02_MIX_0015.txt,data/v3/user/previews/P01/S02/P01_S02_MIX_0015.jpg,MIX,MIX,laptop;keyboard,multi,mouse_wood_01;keyboard_wood_01;laptop_lenovo_01;headphones_wood_01,included,1,1,0,e40890c5e0dd0b65bb30ce30d85fbf38cab0e762ba7c95623c5d1e0fc7196093,V2_geometry_reverified_under_V3_ontology,second_visual_review_approved
P01_user,data/raw/P01/S04/P01_S04_MIX_0015.jpg,data/raw/P01/S04/P01_S04_MIX_0015.jpg,S04,S02,S02,curved_wood_desk,P01_S02_MIX_0016.jpg,data/v3/user/images/P01/S02/P01_S02_MIX_0016.jpg,data/v3/user/images/P01/S02/P01_S02_MIX_0016.jpg,data/v3/user/labels/P01/S02/P01_S02_MIX_0016.txt,data/v3/user/previews/P01/S02/P01_S02_MIX_0016.jpg,MIX,MIX,laptop;keyboard;cup,multi,mouse_wood_01;keyboard_wood_01;laptop_lenovo_01;cup_wood_01;headphones_wood_01,included,1,1,1,f2b2792735745336e54d45324bdfdf470661bc175f900911363d6e8564a6d191,V2_geometry_reverified_under_V3_ontology,second_visual_review_approved
P01_user,data/raw/P01/S04/P01_S04_MIX_0017.jpg,data/raw/P01/S04/P01_S04_MIX_0017.jpg,S04,S02,S02,curved_wood_desk,P01_S02_MIX_0017.jpg,data/v3/user/images/P01/S02/P01_S02_MIX_0017.jpg,data/v3/user/images/P01/S02/P01_S02_MIX_0017.jpg,data/v3/user/labels/P01/S02/P01_S02_MIX_0017.txt,data/v3/user/previews/P01/S02/P01_S02_MIX_0017.jpg,MIX,MIX,laptop;cup,multi,mouse_wood_01;laptop_lenovo_01;cup_wood_01;headphones_wood_01,included,1,0,1,da4ec6eb9fc526b63ba5ffe2f1aefec5e4eef9efeab4915bad2bec00d62be4d4,V2_geometry_reverified_under_V3_ontology,second_visual_review_approved
P01_user,data/raw/P01/S06/ac25ecc08fbfefea8baad76c978a49e8.jpg,data/raw/P01/S06/ac25ecc08fbfefea8baad76c978a49e8.jpg,S06,S02,S02,curved_wood_desk,P01_S02_MIX_0018.jpg,data/v3/user/images/P01/S02/P01_S02_MIX_0018.jpg,data/v3/user/images/P01/S02/P01_S02_MIX_0018.jpg,data/v3/user/labels/P01/S02/P01_S02_MIX_0018.txt,data/v3/user/previews/P01/S02/P01_S02_MIX_0018.jpg,MIX,MIX,keyboard;cup,multi,keyboard_wood_01;cup_wood_01,included,0,1,2,8df9dbc35f630e78bba261089eb1c0abd38819d657d17421f33e82af4b9e4b76,V2_geometry_reverified_under_V3_ontology,second_visual_review_approved
P01_user,data/raw/P01/S01/P01_S01_HDP_0012.jpg,data/raw/P01/S01/P01_S01_HDP_0012.jpg,S01,S02,S02,curved_wood_desk,P01_S02_NEG_0001.jpg,data/v3/user/images/P01/S02/P01_S02_NEG_0001.jpg,data/v3/user/images/P01/S02/P01_S02_NEG_0001.jpg,data/v3/user/labels/P01/S02/P01_S02_NEG_0001.txt,data/v3/user/previews/P01/S02/P01_S02_NEG_0001.jpg,NEG,NEG,,basic,headphones_wood_01,included,0,0,0,6361a3d91d04b3389151c627c345966f5952e82c0ca8d78861ddf344724931da,V2_geometry_reverified_under_V3_ontology,second_visual_review_approved
P01_user,data/raw/P01/S01/P01_S01_HDP_0014.jpg,data/raw/P01/S01/P01_S01_HDP_0014.jpg,S01,S02,S02,curved_wood_desk,P01_S02_NEG_0002.jpg,data/v3/user/images/P01/S02/P01_S02_NEG_0002.jpg,data/v3/user/images/P01/S02/P01_S02_NEG_0002.jpg,data/v3/user/labels/P01/S02/P01_S02_NEG_0002.txt,data/v3/user/previews/P01/S02/P01_S02_NEG_0002.jpg,NEG,NEG,,basic,headphones_wood_01,included,0,0,0,215e0751914d9fb3081be8769fbf023ac44a764ac3232122e0a1478c86ea8c62,V2_geometry_reverified_under_V3_ontology,second_visual_review_approved
P01_user,data/raw/P01/S01/P01_S01_HDP_0017.jpg,data/raw/P01/S01/P01_S01_HDP_0017.jpg,S01,S02,S02,curved_wood_desk,P01_S02_NEG_0003.jpg,data/v3/user/images/P01/S02/P01_S02_NEG_0003.jpg,data/v3/user/images/P01/S02/P01_S02_NEG_0003.jpg,data/v3/user/labels/P01/S02/P01_S02_NEG_0003.txt,data/v3/user/previews/P01/S02/P01_S02_NEG_0003.jpg,NEG,NEG,,basic,headphones_wood_01,included,0,0,0,1b0f401fa14c62f37c8b330fecc1367e94e9868b2f38fde4f54fb18922f12934,V2_geometry_reverified_under_V3_ontology,second_visual_review_approved
P01_user,data/raw/P01/S01/P01_S01_HDP_0018.jpg,data/raw/P01/S01/P01_S01_HDP_0018.jpg,S01,S02,S02,curved_wood_desk,P01_S02_NEG_0004.jpg,data/v3/user/images/P01/S02/P01_S02_NEG_0004.jpg,data/v3/user/images/P01/S02/P01_S02_NEG_0004.jpg,data/v3/user/labels/P01/S02/P01_S02_NEG_0004.txt,data/v3/user/previews/P01/S02/P01_S02_NEG_0004.jpg,NEG,NEG,,basic,headphones_wood_01,included,0,0,0,325d5163eba55095bd850d8033c453fbd9f8cf3373e3e9ed85a9f8cc94c6edfd,V2_geometry_reverified_under_V3_ontology,second_visual_review_approved
P01_user,data/raw/P01/S01/P01_S01_HDP_0021.jpg,data/raw/P01/S01/P01_S01_HDP_0021.jpg,S01,S02,S02,curved_wood_desk,P01_S02_NEG_0005.jpg,data/v3/user/images/P01/S02/P01_S02_NEG_0005.jpg,data/v3/user/images/P01/S02/P01_S02_NEG_0005.jpg,data/v3/user/labels/P01/S02/P01_S02_NEG_0005.txt,data/v3/user/previews/P01/S02/P01_S02_NEG_0005.jpg,NEG,NEG,,basic,headphones_wood_01,included,0,0,0,87db0d3ae7bf3fd712602f0dc59caac763f1cb4d443f8fe032166a38a9da8e9c,V2_geometry_reverified_under_V3_ontology,second_visual_review_approved
P01_user,data/raw/P01/S01/P01_S01_MIX_0015.jpg,data/raw/P01/S01/P01_S01_MIX_0015.jpg,S01,S02,S02,curved_wood_desk,P01_S02_NEG_0006.jpg,data/v3/user/images/P01/S02/P01_S02_NEG_0006.jpg,data/v3/user/images/P01/S02/P01_S02_NEG_0006.jpg,data/v3/user/labels/P01/S02/P01_S02_NEG_0006.txt,data/v3/user/previews/P01/S02/P01_S02_NEG_0006.jpg,NEG,NEG,,multi,mouse_wood_01;headphones_wood_01,included,0,0,0,fb39b4aabba6b10db10a3c2ef7b6b80a4979ecefccd57187b4d8e699c0c932bc,V2_geometry_reverified_under_V3_ontology,second_visual_review_approved
P01_user,data/raw/P01/S02/P01_S02_MIX_0013.jpg,data/raw/P01/S02/P01_S02_MIX_0013.jpg,S02,S02,S02,curved_wood_desk,P01_S02_NEG_0007.jpg,data/v3/user/images/P01/S02/P01_S02_NEG_0007.jpg,data/v3/user/images/P01/S02/P01_S02_NEG_0007.jpg,data/v3/user/labels/P01/S02/P01_S02_NEG_0007.txt,data/v3/user/previews/P01/S02/P01_S02_NEG_0007.jpg,NEG,NEG,,multi,mouse_wood_01;headphones_wood_01,included,0,0,0,cff2e6898a185fcb96d367d935577190838871d79d4b07a32640414becad01cb,V2_geometry_reverified_under_V3_ontology,second_visual_review_approved
P01_user,data/raw/P01/S03/P01_S03_HDP_0003.jpg,data/raw/P01/S03/P01_S03_HDP_0003.jpg,S03,S02,S02,curved_wood_desk,P01_S02_NEG_0008.jpg,data/v3/user/images/P01/S02/P01_S02_NEG_0008.jpg,data/v3/user/images/P01/S02/P01_S02_NEG_0008.jpg,data/v3/user/labels/P01/S02/P01_S02_NEG_0008.txt,data/v3/user/previews/P01/S02/P01_S02_NEG_0008.jpg,NEG,NEG,,basic,headphones_wood_01,included,0,0,0,aa9a52b5a47a866f599c20c9f5c4433b0be678f4602368be71bee34e101c172e,V2_geometry_reverified_under_V3_ontology,second_visual_review_approved
P01_user,data/raw/P01/S03/P01_S03_HDP_0004.jpg,data/raw/P01/S03/P01_S03_HDP_0004.jpg,S03,S02,S02,curved_wood_desk,P01_S02_NEG_0009.jpg,data/v3/user/images/P01/S02/P01_S02_NEG_0009.jpg,data/v3/user/images/P01/S02/P01_S02_NEG_0009.jpg,data/v3/user/labels/P01/S02/P01_S02_NEG_0009.txt,data/v3/user/previews/P01/S02/P01_S02_NEG_0009.jpg,NEG,NEG,,basic,headphones_wood_01,included,0,0,0,1a38076227971ed565d6d795757cb1429c48c7f31136c0a013190d0aca299a8e,V2_geometry_reverified_under_V3_ontology,second_visual_review_approved
P01_user,data/raw/P01/S03/P01_S03_HDP_0019.jpg,data/raw/P01/S03/P01_S03_HDP_0019.jpg,S03,S02,S02,curved_wood_desk,P01_S02_NEG_0010.jpg,data/v3/user/images/P01/S02/P01_S02_NEG_0010.jpg,data/v3/user/images/P01/S02/P01_S02_NEG_0010.jpg,data/v3/user/labels/P01/S02/P01_S02_NEG_0010.txt,data/v3/user/previews/P01/S02/P01_S02_NEG_0010.jpg,NEG,NEG,,basic,headphones_wood_01,included,0,0,0,6361a3d91d04b3389151c627c345966f5952e82c0ca8d78861ddf344724931da,V2_geometry_reverified_under_V3_ontology,second_visual_review_approved
P01_user,data/raw/P01/S03/P01_S03_MIX_0005.jpg,data/raw/P01/S03/P01_S03_MIX_0005.jpg,S03,S02,S02,curved_wood_desk,P01_S02_NEG_0011.jpg,data/v3/user/images/P01/S02/P01_S02_NEG_0011.jpg,data/v3/user/images/P01/S02/P01_S02_NEG_0011.jpg,data/v3/user/labels/P01/S02/P01_S02_NEG_0011.txt,data/v3/user/previews/P01/S02/P01_S02_NEG_0011.jpg,NEG,NEG,,multi,mouse_wood_01;headphones_wood_01,included,0,0,0,91fa4a9054cb7201499a5d8371732bb19f91d91e87bf84a501cd10bb7cf691ad,V2_geometry_reverified_under_V3_ontology,second_visual_review_approved
P01_user,data/raw/P01/S03/P01_S03_MOU_0001.jpg,data/raw/P01/S03/P01_S03_MOU_0001.jpg,S03,S02,S02,curved_wood_desk,P01_S02_NEG_0012.jpg,data/v3/user/images/P01/S02/P01_S02_NEG_0012.jpg,data/v3/user/images/P01/S02/P01_S02_NEG_0012.jpg,data/v3/user/labels/P01/S02/P01_S02_NEG_0012.txt,data/v3/user/previews/P01/S02/P01_S02_NEG_0012.jpg,NEG,NEG,,basic,mouse_wood_01,included,0,0,0,c4377d5bad5807fe1a1f5c1e8cbca47db7114f5c6d60916d3e459ec5f1bdf749,V2_geometry_reverified_under_V3_ontology,second_visual_review_approved
P01_user,data/raw/P01/S03/P01_S03_MOU_0002.jpg,data/raw/P01/S03/P01_S03_MOU_0002.jpg,S03,S02,S02,curved_wood_desk,P01_S02_NEG_0013.jpg,data/v3/user/images/P01/S02/P01_S02_NEG_0013.jpg,data/v3/user/images/P01/S02/P01_S02_NEG_0013.jpg,data/v3/user/labels/P01/S02/P01_S02_NEG_0013.txt,data/v3/user/previews/P01/S02/P01_S02_NEG_0013.jpg,NEG,NEG,,basic,mouse_wood_01,included,0,0,0,ee1a8bbf97e46100874c696b8d41a270bfe7d25b0f33d11638fafb77d7cf4462,V2_geometry_reverified_under_V3_ontology,second_visual_review_approved
P01_user,data/raw/P01/S03/P01_S03_MOU_0022.jpg,data/raw/P01/S03/P01_S03_MOU_0022.jpg,S03,S02,S02,curved_wood_desk,P01_S02_NEG_0014.jpg,data/v3/user/images/P01/S02/P01_S02_NEG_0014.jpg,data/v3/user/images/P01/S02/P01_S02_NEG_0014.jpg,data/v3/user/labels/P01/S02/P01_S02_NEG_0014.txt,data/v3/user/previews/P01/S02/P01_S02_NEG_0014.jpg,NEG,NEG,,basic,mouse_wood_01,included,0,0,0,95761dbc398f5a2cfbe792c4672ad455ea3ffce3c2b53fa9ebffe15b9f559b28,V2_geometry_reverified_under_V3_ontology,second_visual_review_approved
